step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,balance_shift_diff,balanced,log_amount,log_oldbalanceOrg,log_oldbalanceDest,log_newbalanceOrig,log_newbalanceDest,sender_zero_balance,recipient_zero_balance
40,CASH_OUT,214084.02,C1840495243,0.0,0.0,C548919903,266616.99,480701.01,0,-214084.02,False,12.27412850482495,0.0,12.493572163819957,0.0,13.083002835275432,1,0
40,CASH_OUT,106349.76,C1543625200,212480.64,106130.88,C29979574,471360.87,729968.28,0,-152257.65000000002,False,11.574497966818177,12.266610863613913,13.063381379492252,11.572437750723163,13.500757730047313,0,0
48,TRANSFER,350366.69,C426079018,0.0,0.0,C122252510,1031447.97,1381814.66,0,-350366.68999999994,False,12.76673842488876,0.0,13.846475138626444,0.0,14.138908888016468,1,0
8,CASH_OUT,313191.92,C777890681,0.0,0.0,C1515979807,11631660.98,12141425.39,0,-509764.41000000015,False,12.654574637479294,0.0,16.269241418842142,0.0,16.312133831751282,1,0
43,CASH_OUT,26581.06,C1156231144,2591.0,0.0,C646123724,154412.39,180993.45,0,-23990.06,False,10.187991831145235,7.860185057472165,11.947388635610537,0.0,12.106221646794419,0,0
45,CASH_OUT,157375.55,C883867956,23232.0,0.0,C1020130732,274764.21,432139.76,0,-134143.55,False,11.966396620384723,10.053328960775287,12.523672230151245,0.0,12.976506647487428,0,0
33,TRANSFER,105479.07,C102261477,0.0,0.0,C91013390,1986701.09,2092180.17,0,-105479.07999999984,False,11.56627730409992,0.0,14.501986580751373,0.0,14.553717701755703,1,0
20,CASH_OUT,166837.69,C1526754713,14629.0,0.0,C2071221217,7302001.65,7468839.33,0,-152208.6799999997,False,12.024782696445964,9.59082949401417,15.803659204111923,0.0,15.826250301416227,0,0
15,CASH_OUT,279791.9,C1816137816,40401.0,0.0,C1261136984,0.0,279791.9,0,-239390.9,False,12.54180496562351,10.606634567674407,0.0,0.0,12.54180496562351,0,1
15,CASH_OUT,114459.76,C1101977463,0.0,0.0,C2124379086,329890.54,444350.3,0,-114459.76,False,11.647987335815241,0.0,12.70651921275327,0.0,13.004370744784037,1,0
34,CASH_OUT,59766.22,C1568895054,0.0,0.0,C822396888,363732.26,583564.24,0,-219831.98,False,10.998212629108693,0.0,12.804176075790302,0.0,13.276911532513534,1,0
14,CASH_OUT,510658.69,C1725703371,0.0,0.0,C448155494,6272859.29,7049903.49,0,-777044.2000000002,False,13.143458678641345,0.0,15.6517429951905,0.0,15.768524627178952,1,0
18,CASH_OUT,52126.0,C1603593870,31017.0,0.0,C702461864,15995.0,0.0,0,47012.0,False,10.861438327669577,10.342322960119398,9.680093969966709,0.0,0.0,0,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,-219769.75000000055,False,13.831916590022981,13.831916590022981,15.311522771745729,0.0,15.556005283274404,0,0
18,CASH_OUT,6196.4,C1061403829,82129.0,75932.6,C273791087,54731.2,95485.9,0,-34558.3,False,8.731885128240643,11.316058636734239,10.910207480662432,11.237614553173445,11.466744344284907,0,0
18,CASH_OUT,16617.94,C1810134358,157875.0,141257.06,C1042182950,0.0,16617.94,0,3.637978807091713e-12,True,9.718298287795475,11.96956519375783,0.0,11.858343709327618,9.718298287795475,0,1
19,CASH_OUT,153870.46,C652313288,0.0,0.0,C1388213832,1264528.11,1732643.33,0,-468115.22,False,11.943872857535686,0.0,14.050210365784078,0.0,14.365159313935637,1,0
15,CASH_OUT,393009.89,C591912655,54060.0,0.0,C68930018,0.0,393009.89,0,-338949.89,False,12.88159260039115,10.897868317624576,0.0,0.0,12.88159260039115,0,1
39,CASH_OUT,188908.9,C1961573631,630.0,0.0,C1905924918,3051204.98,3347857.69,0,-296022.71,False,12.149025460798157,6.447305862541213,14.931047473711006,0.0,15.023831502412817,0,0
43,CASH_OUT,39058.34,C607172384,0.0,0.0,C794338651,2119630.61,2158688.96,0,-39058.35000000009,False,10.5728373072065,0.0,14.566752862680712,0.0,14.585012095664823,1,0
42,CASH_OUT,73751.61,C144248361,0.0,0.0,C312302001,1456175.22,1667058.83,0,-210883.6100000001,False,11.20847166340637,0.0,14.191324530634983,0.0,14.326572051910707,1,0
40,CASH_OUT,17096.86,C1782098898,0.0,0.0,C1713590563,1476067.22,1493164.08,0,-17096.860000000102,False,9.746708588460482,0.0,14.204892502586661,0.0,14.2164086397325,1,0
22,CASH_OUT,95809.55,C2119617232,8674.0,0.0,C1313227972,0.0,95809.55,0,-87135.55,False,11.47012808315657,9.06820060481506,0.0,0.0,11.47012808315657,0,1
19,CASH_OUT,304531.43,C182188017,0.0,0.0,C1205080315,7514403.59,7818935.02,0,-304531.4299999997,False,12.626532862924158,0.0,15.832332348489468,0.0,15.872059044441123,1,0
17,CASH_OUT,3989.44,C325622469,0.0,0.0,C945678918,1670955.92,1674945.36,0,-3989.440000000177,False,8.291656779493215,0.0,14.328907026275717,0.0,14.33129169884793,1,0
16,CASH_OUT,137769.97,C1456920492,0.0,0.0,C143741284,1493979.08,1824073.47,0,-330094.3899999999,False,11.8333479477339,0.0,14.216954311252676,0.0,14.416583276633856,1,0
94,CASH_OUT,105247.31,C382282088,0.0,0.0,C1507492272,301882.17,407129.48,0,-105247.31,False,11.564077694408587,0.0,12.617795367204941,0.0,12.91688900272743,1,0
43,TRANSFER,2121892.05,C565391049,0.0,0.0,C611932742,2128315.41,4250207.46,0,-2121892.05,False,14.56781919632041,0.0,14.570841807300345,0.0,15.262478589109481,1,0
42,CASH_OUT,280754.63,C134132471,8883.0,0.0,C1599314286,1773408.6,2054163.24,0,-271871.6399999999,False,12.54523992582794,9.092007185014317,14.388414579243717,0.0,14.535379627325533,0,0
18,CASH_OUT,64249.3,C2121448096,15668.0,0.0,C850934011,43127.0,0.0,0,58795.0,False,11.070541672007266,9.659439517104408,10.671927717131505,0.0,0.0,0,0
17,CASH_OUT,54298.85,C892562151,6127.0,0.0,C918590199,1414202.11,2179877.76,0,-759548.6499999997,False,10.902276743487272,8.720623711420426,14.162076757273038,0.0,14.594779818539818,0,0
9,TRANSFER,2258875.31,C521637951,0.0,0.0,C1508456612,8205132.73,10156917.62,0,-1951784.8899999987,False,14.630378039635,0.0,15.920270580971923,0.0,16.13366566868121,1,0
38,TRANSFER,958051.91,C1102425783,22068.0,0.0,C1145091215,0.0,958051.91,0,-935983.91,False,13.77265828507299,10.00192918784816,0.0,0.0,13.77265828507299,0,1
43,CASH_OUT,623305.03,C413345153,0.0,0.0,C423468445,1368544.91,2033490.75,0,-664945.8400000001,False,13.34279289706428,0.0,14.129259354580102,0.0,14.525264947276682,1,0
14,CASH_OUT,238222.12,C198953749,260571.23,22349.11,C1734994489,884160.87,1122382.99,0,0.0,True,12.380962992486225,12.470635376214265,13.692395435716762,10.014586521729827,13.930965543591677,0,0
33,CASH_OUT,236026.06,C886567441,10843.0,0.0,C82471151,619602.04,771802.55,0,-141357.51,False,12.371701738451625,9.291367210618557,13.336834293904035,0.0,13.55648532771229,0,0
44,CASH_OUT,54151.88,C429043608,0.0,0.0,C957100340,3892331.62,3946483.49,0,-54151.87000000011,False,10.899566436610401,0.0,15.174519181123475,0.0,15.188335738058257,1,0
20,CASH_OUT,226697.83,C1277285636,32807.0,0.0,C644048179,0.0,226697.83,0,-193890.83,False,12.331377675476567,10.398427667071894,0.0,0.0,12.331377675476567,0,1
21,CASH_OUT,106649.43,C570150178,0.0,0.0,C558423489,666661.4,773310.83,0,-106649.42999999992,False,11.57731175577135,0.0,13.41003904983563,0.0,13.558437648553305,1,0
11,CASH_OUT,274801.73,C1173211753,0.0,0.0,C1697822455,3254398.22,3529199.95,0,-274801.73,False,12.523808773778802,0.0,14.995518245160833,0.0,15.076582043512868,1,0
42,TRANSFER,18402.85,C918360384,0.0,0.0,C653252009,251430.03,269832.88,0,-18402.85000000001,False,9.820315160840059,0.0,12.434923996320304,0.0,12.505561789371605,1,0
18,CASH_OUT,282741.46,C414660385,0.0,0.0,C547427396,1210082.43,1492823.89,0,-282741.46,False,12.552291726956138,0.0,14.006199865609176,0.0,14.216180782301706,1,0
15,CASH_OUT,78035.11,C338983790,0.0,0.0,C373302759,123199.07,201234.18,0,-78035.10999999999,False,11.264926947261982,0.0,11.721564898263214,0.0,12.212229552817718,1,0
16,CASH_OUT,103916.57,C816854119,0.0,0.0,C427913299,414034.33,517950.9,0,-103916.57,False,11.55135326769926,0.0,12.933706587330608,0.0,13.157637659787271,1,0
40,CASH_OUT,428347.23,C512545644,492.0,0.0,C726752092,8712800.7,9141147.93,0,-427855.2300000005,False,12.967691765248716,6.20050917404269,15.980303961858827,0.0,16.028296639031403,0,0
34,CASH_OUT,205129.41,C2139049349,296488.5,91359.09,C749610836,487229.89,692359.3,0,-2.9103830456733704e-11,True,12.231401202206696,12.5997670836394,13.0964933964878,11.422564010003187,13.447861763840836,0,0
35,CASH_OUT,20333.4,C265382087,243114.0,222780.6,C824003779,30805.0,51138.4,0,-7.275957614183426e-12,True,9.920069312127806,12.401289861403543,10.335464755184402,12.313947198346638,10.84231051627733,0,0
43,CASH_OUT,99875.7,C430023380,32395.0,0.0,C1822052148,764192.01,864067.71,0,-67480.69999999995,False,11.511691704200311,10.38579023736888,13.5465756671329,0.0,13.669407570087174,0,0
35,TRANSFER,1329447.93,C1316051815,28229.0,0.0,C1418903218,6928.4,1336376.32,0,-1301218.9200000002,False,14.100275075990222,10.248140521247535,8.843528508349097,0.0,14.105473018353953,0,0
10,TRANSFER,38364.81,C341924247,227756.57,189391.76,C1807964188,0.0,360502.37,0,-322137.56,False,10.554921977382504,12.336037052769608,0.0,12.151578233026715,12.795256583791048,0,1
34,CASH_OUT,279276.1,C1275114811,2411.0,0.0,C213507706,154738.98,434015.07,0,-276865.09,False,12.539959757880835,7.788211557847076,11.949501438854375,0.0,12.980836840046805,0,0
19,CASH_OUT,294067.03,C302204182,45999.0,0.0,C1991351117,0.0,294067.03,0,-248068.03000000003,False,12.59156641411105,10.736396675471232,0.0,0.0,12.59156641411105,0,1
17,TRANSFER,349205.45,C1727025189,13.0,0.0,C627562887,26454.85,375660.3,0,-349192.45,False,12.76341857356738,2.6390573296152584,10.183232584854204,0.0,12.836443218537475,0,0
42,CASH_OUT,39924.78,C441956252,0.0,0.0,C2108824438,788209.7,828134.48,0,-39924.78000000003,False,10.59477750952356,0.0,13.57752071888561,0.0,13.626932043170989,1,0
47,CASH_OUT,2249574.01,C758510706,2249574.01,0.0,C1011054162,3785286.98,6034861.0,1,-0.0100000002421438,True,14.626251871895246,14.626251871895246,15.146632526503657,0.0,15.613063545640891,0,0
44,TRANSFER,44571.94,C1819568647,44571.94,0.0,C258309243,0.0,0.0,1,44571.94,False,10.704882227417777,10.704882227417777,0.0,0.0,0.0,0,1
17,CASH_OUT,565620.56,C948425556,103241.0,0.0,C76017431,1386821.08,1780230.22,0,-290168.1399999999,False,13.245680511649878,11.544831025981212,14.142525414212264,0.0,14.392253812708544,0,0
40,CASH_OUT,357512.22,C1159829888,32483.0,0.0,C1931460274,3720367.51,4077879.72,0,-325029.2100000004,False,12.786927619453472,10.3885029394023,15.129333283170988,0.0,15.221087980056586,0,0
10,CASH_OUT,132495.67,C937760701,31524.0,0.0,C1999812935,446721.04,300100.72,0,178144.32,False,11.794312792017127,10.35853616083312,13.009691845724575,0.0,12.611876762834893,0,0
44,CASH_OUT,288783.16,C1558548276,5045.0,0.0,C1067070534,6248.0,0.0,0,11293.0,False,12.573434836851192,8.526351129201004,8.740176729929082,0.0,0.0,0,0
22,CASH_OUT,373063.27,C45028834,30831.06,0.0,C1560798990,439256.82,812320.09,0,-342232.21,False,12.82950598941307,10.336310336682352,12.992841808964291,0.0,13.607650972016051,0,0
45,TRANSFER,71725.74,C1214922736,1548.87,0.0,C870360818,4985886.3,5057612.05,0,-70176.88,False,11.18061889987912,7.345926335428184,15.422121939520972,0.0,15.436405200715392,0,0
36,CASH_OUT,180100.8,C1315578509,0.0,0.0,C1520267400,922978.66,1103079.46,0,-180100.79999999993,False,12.101277525561633,0.0,13.735362476405772,0.0,13.913617242084692,1,0
4,CASH_OUT,104234.05,C1415104286,58096.76,0.0,C1926673338,167476.47,204653.87,0,20919.360000000008,False,11.554403724101748,10.969882387879903,12.028604113737632,0.0,12.22908027836353,0,0
10,CASH_OUT,202489.26,C453139871,0.0,0.0,C2029726297,1451376.47,1784967.51,0,-333591.04000000004,False,12.218447065606517,0.0,14.188023642762326,0.0,14.394911331583682,1,0
56,CASH_OUT,530733.43,C1486070505,530733.43,0.0,C1428831661,233066.99,763800.42,1,0.0,True,13.182017043289697,13.182017043289697,12.359085492556854,0.0,13.54606311289725,0,0
41,TRANSFER,879338.31,C1911895165,0.0,0.0,C1909237316,1888215.61,2767553.92,0,-879338.3099999998,False,13.686926120383959,0.0,14.451143348979496,0.0,14.83347478799314,1,0
10,CASH_OUT,67238.15,C535245373,5473.0,0.0,C1248407405,0.0,67238.15,0,-61765.15,False,11.1160109461577,8.607764889600624,0.0,0.0,11.1160109461577,0,1
16,CASH_OUT,145028.39,C2069918028,0.0,0.0,C1360913629,803882.47,1115703.61,0,-311821.14000000013,False,11.88469169051911,0.0,13.597209599845659,0.0,13.924996700507842,1,0
18,CASH_OUT,35836.27,C1449288646,1678.0,0.0,C1066777761,1574472.64,1253917.43,0,322233.21,False,10.486743692312642,7.425953657077541,14.269431577560269,0.0,14.04178395021241,0,0
18,CASH_OUT,26789.8,C1267281464,0.0,0.0,C262752778,100982.97,284793.69,0,-183810.72,False,10.195813823981561,0.0,11.522717070355888,0.0,12.559523813683223,1,0
17,CASH_OUT,139718.47,C1949406707,0.0,0.0,C1803523930,436489.39,502529.16,0,-66039.76999999996,False,11.847391905612687,0.0,12.986521637982783,0.0,13.127410937014742,1,0
42,TRANSFER,231877.07,C745685715,16539.65,0.0,C1427067435,526146.88,758023.95,0,-215337.41999999995,False,12.353966952148374,9.713576266475402,13.17333759289162,0.0,13.538471579650086,0,0
34,CASH_OUT,177197.85,C36933184,184.0,0.0,C1595278145,345477.74,522675.6,0,-177013.86,False,12.085027827290071,5.220355825078324,12.752686386287884,0.0,13.166718196145826,0,0
19,CASH_OUT,19391.43,C2006575409,243664.09,224272.65,C1349183092,475092.3,494483.73,0,0.0100000000093132,True,9.872638062715609,12.403549979454636,13.07126648478132,12.320622237013536,13.111271549891676,0,0
42,CASH_OUT,112685.61,C1825407119,136878.0,24192.39,C476602708,981686.96,1094372.57,0,-1.0186340659856795e-10,True,11.632365881966619,11.82685260287019,13.797028777166165,10.09383473433925,13.905692675339504,0,0
36,CASH_OUT,95341.65,C1745006182,0.0,0.0,C1428384061,399591.06,494932.71,0,-95341.65000000002,False,11.465232523631608,0.0,12.898199455689257,0.0,13.112179113390933,1,0
16,CASH_OUT,103941.21,C794033966,0.0,0.0,C1534917068,169732.72,245508.11,0,-75775.38999999998,False,11.551590350603087,0.0,12.041986135077952,0.0,12.411089333471203,1,0
43,CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1,0.0,True,10.308585926738967,10.308585926738967,0.0,0.0,10.308585926738967,0,1
20,CASH_OUT,330038.09,C1059751539,0.0,0.0,C439749139,4569878.17,5465852.87,0,-895974.7000000002,False,12.706966380972933,0.0,15.334997322695903,0.0,15.514030910754933,1,0
42,TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1,334276.08,False,12.719725508885166,12.719725508885166,0.0,0.0,0.0,0,1
42,CASH_OUT,234584.74,C1504834501,0.0,0.0,C1747391605,727895.26,962480.0,0,-234584.74,False,12.365576429040345,0.0,13.497913817024733,0.0,13.777269604689495,1,0
20,CASH_OUT,28732.83,C1748767926,136141.26,107408.42,C1687035681,277150.7,312373.71,0,-6490.169999999998,False,10.265830453217115,11.821455647422404,12.532320288691668,11.584403166707855,12.651958739765474,0,0
8,CASH_OUT,219441.06,C1481800615,0.0,0.0,C711496491,252813.79,472254.85,0,-219441.06,False,12.298843513099321,0.0,12.440412444290338,0.0,13.065276172793649,1,0
46,CASH_OUT,26874.63,C266191788,12450.0,0.0,C20891988,719963.36,746838.0,0,-14424.640000000014,False,10.198975207015673,9.429556219952412,13.486956989767073,0.0,13.523604912103496,0,0
36,CASH_OUT,441974.05,C1451065660,0.0,0.0,C750537089,2536233.86,2978207.91,0,-441974.0500000003,False,12.999008711502787,0.0,14.746191200661269,0.0,14.906832640873743,1,0
13,CASH_OUT,100765.21,C2049874373,0.0,0.0,C843031928,1865512.97,1848823.86,0,16689.10999999987,False,11.52055836016724,0.0,14.439047160224263,0.0,14.430060784411834,1,0
35,CASH_OUT,202643.85,C1583528428,9.0,0.0,C152850355,4033212.63,4235856.49,0,-202634.86000000036,False,12.219210218459414,2.302585092994046,15.210074042946047,0.0,15.259096342550164,0,0
9,CASH_OUT,187180.81,C2079363214,1030.0,0.0,C311896135,27425.0,214605.81,0,-186150.81,False,12.139835669501016,6.93828448401696,10.219246747559799,0.0,12.276562842132835,0,0
15,TRANSFER,59385.67,C1275373422,59385.67,0.0,C1704707395,0.0,0.0,1,59385.67,False,10.99182506939246,10.99182506939246,0.0,0.0,0.0,0,1
13,TRANSFER,48375.02,C920803432,48375.02,0.0,C1767389067,0.0,0.0,1,48375.02,False,10.78675951538111,10.78675951538111,0.0,0.0,0.0,0,1
41,TRANSFER,357641.69,C1581238237,0.0,0.0,C93456059,680900.43,1038542.13,0,-357641.69999999995,False,12.787289694350997,0.0,13.431172831630404,0.0,13.85332945249032,1,0
42,CASH_OUT,246131.98,C681996543,55769.0,0.0,C689554213,0.0,452567.03,0,-396798.03,False,12.413627237965345,10.9289913693836,0.0,0.0,13.022693373363246,0,1
44,TRANSFER,697625.63,C413606127,0.0,0.0,C749707640,902165.81,1599791.44,0,-697625.6299999999,False,13.455439324586841,0.0,13.712554715427826,0.0,14.285384453794993,1,0
9,CASH_OUT,412904.9,C343709620,0.0,0.0,C854139074,1286478.35,3045602.36,0,-1759124.0099999998,False,12.930975000946226,0.0,14.06741985927313,0.0,14.929209587280706,1,0
88,TRANSFER,337994.64,C425422557,337994.64,0.0,C1375508405,0.0,0.0,1,337994.64,False,12.730788274973674,12.730788274973674,0.0,0.0,0.0,0,1
21,TRANSFER,414301.75,C563717032,109553.08,0.0,C178194053,1696765.28,2111067.03,0,-304748.6699999997,False,12.934352265745613,11.604173587598014,14.344234809333589,0.0,14.562704552744167,0,0
41,CASH_OUT,324612.32,C1679777301,0.0,0.0,C901966752,557711.96,882324.28,0,-324612.32000000007,False,12.690389968340858,0.0,13.231599700407802,0.0,13.690316065185534,1,0
12,CASH_OUT,160800.99,C1714250763,0.0,0.0,C1485420825,359049.54,519850.53,0,-160800.99000000005,False,11.987929011272316,0.0,12.791218437506139,0.0,13.161298530558465,1,0
47,CASH_OUT,461500.03,C201537780,0.0,0.0,C154122697,1129505.88,1591005.91,0,-461500.03,False,13.042239564775208,0.0,13.937291706062435,0.0,14.279877650490882,1,0
11,TRANSFER,1865801.57,C662305955,163658.03,0.0,C317071334,2160385.95,4170630.63,0,-1846586.65,False,14.439201850933282,12.005540457142141,14.585797907134582,0.0,15.24357805232854,0,0
10,CASH_OUT,707460.95,C991154411,0.0,0.0,C1733581655,1541968.86,1919717.89,0,-377749.0299999998,False,13.469439126134557,0.0,14.248571286870288,0.0,14.467689321826427,1,0
52,CASH_OUT,7484125.12,C99129129,7484125.12,0.0,C1179262893,62896.23,7547021.36,1,-0.0099999997764825,True,15.828294818184952,15.828294818184952,11.04925740356302,0.0,15.836663654029278,0,0
39,CASH_OUT,2070814.27,C1115361466,2070814.27,0.0,C521252518,0.0,2070814.27,1,0.0,True,14.54345293794445,14.54345293794445,0.0,0.0,14.54345293794445,0,1
18,CASH_OUT,39525.07,C1915015149,131932.0,92406.93,C577628476,149342.76,188867.83,0,2.9103830456733704e-11,True,10.584715733184998,11.79004949695075,11.914006041720182,11.433968076458058,12.148808031933584,0,0
67,CASH_OUT,106460.7,C844080619,106460.7,0.0,C597435768,1414263.15,1520723.84,1,0.0099999998201383,True,11.575540575038104,11.575540575038104,14.162119918458513,0.0,14.234697647577901,0,0
45,CASH_OUT,920.75,C1081219110,0.0,0.0,C574132826,1899793.61,1900714.36,0,-920.75,False,6.826274037114254,0.0,14.457256338293442,0.0,14.457740878539505,1,0
13,CASH_OUT,261353.1,C1686126199,78259.0,0.0,C1959394276,364091.96,625445.06,0,-183094.10000000003,False,12.47363147179303,11.267791895764404,12.805164498629162,0.0,13.34622037015866,0,0
44,CASH_OUT,85469.4,C1428476503,0.0,0.0,C925108572,1797818.12,1883287.52,0,-85469.3999999999,False,11.355925396153792,0.0,14.402084888285708,0.0,14.44853001948115,1,0
17,CASH_OUT,64130.56,C1616972139,0.0,0.0,C1268199626,392949.09,457079.65,0,-64130.56,False,11.068691877435695,0.0,12.881437885331067,0.0,13.032615131330173,1,0
35,CASH_OUT,131835.63,C1830694122,91943.0,0.0,C1981231523,0.0,131835.63,0,-39892.630000000005,False,11.789318783530195,11.428934975048595,0.0,0.0,11.789318783530195,0,1
36,CASH_OUT,214671.67,C1730427981,256700.18,42028.51,C7701506,2438298.6,2652970.27,0,5.820766091346741e-11,True,12.276869681865854,12.455667963654276,14.706811469086087,10.646127269591922,14.791190803811334,0,0
37,CASH_OUT,485228.23,C2042995686,30979.0,0.0,C1007661780,67478.53,941541.6,0,-843084.07,False,13.092376697436164,10.341097113970859,11.119579571608973,0.0,13.755274873002094,0,0
12,CASH_OUT,71323.29,C1222126477,0.0,0.0,C1423550457,510028.59,1968974.32,0,-1458945.73,False,11.174992221598226,0.0,13.14222402262528,0.0,14.493023823261346,1,0
56,TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1,4243468.19,False,15.260891697849427,15.260891697849427,0.0,0.0,0.0,0,1
42,CASH_OUT,227183.77,C2130324929,0.0,0.0,C182874879,469450.28,696634.06,0,-227183.78000000003,False,12.333518930131588,0.0,13.059319802277928,0.0,13.454016965822653,1,0
12,CASH_OUT,71968.64,C98470859,0.0,0.0,C1918850412,506455.31,578423.96,0,-71968.64999999997,False,11.183999642405137,0.0,13.135193340312675,0.0,13.268064102422576,1,0
26,CASH_OUT,1646181.09,C441238852,1646181.09,0.0,C2059240998,220025.2,1866206.29,1,0.0,True,14.313969279859991,14.313969279859991,12.30150190915283,0.0,14.439418742108156,0,0
34,TRANSFER,528098.79,C1409536749,0.0,0.0,C1211891005,1061260.62,1589359.41,0,-528098.7899999998,False,13.177040541042986,0.0,13.87496896589993,0.0,14.278842235407382,1,0
42,CASH_OUT,67450.62,C1381967580,42610.0,0.0,C1846095363,0.0,67450.62,0,-24840.619999999995,False,11.119165879138436,10.659867714887898,0.0,0.0,11.119165879138436,0,1
15,CASH_OUT,26943.28,C429395745,0.0,0.0,C1775745654,608595.0,952987.37,0,-344392.37,False,10.201526308912047,0.0,13.318909943962023,0.0,13.767357978994195,1,0
9,CASH_OUT,166964.84,C1453792973,0.0,0.0,C1799068185,359956.65,509273.64,0,-149316.99,False,12.0255445195773,0.0,12.793741664623408,0.0,13.140742717798267,1,0
8,CASH_OUT,321058.3,C2047030500,0.0,0.0,C1523536343,748485.22,1100554.46,0,-352069.24,False,12.679381120253199,0.0,13.52580807251871,0.0,13.911325573953729,1,0
34,CASH_OUT,143397.56,C913188230,0.0,0.0,C1857059512,739576.65,1254647.42,0,-515070.7699999999,False,11.873383165256234,0.0,13.513834559001186,0.0,14.042365947874227,1,0
35,CASH_OUT,104444.52,C1000268459,0.0,0.0,C2039855232,116805.29,221249.81,0,-104444.52,False,11.556420874729286,0.0,11.668272200665983,0.0,12.307052223880424,1,0
33,CASH_OUT,318892.69,C874300349,0.0,0.0,C2127232870,1683425.01,2002317.7,0,-318892.68999999994,False,12.672613066035376,0.0,14.336341566513482,0.0,14.509816416996982,1,0
18,TRANSFER,213830.67,C366500031,116472.89,0.0,C2094741290,9221382.62,9737834.56,0,-399979.0500000013,False,12.272944395695662,11.66542240669754,16.037035651518934,0.0,16.091529429157887,0,0
12,CASH_OUT,323841.59,C927251591,0.0,0.0,C360660321,423073.41,328673.91,0,94399.5,False,12.68801284338588,0.0,12.95530335272352,0.0,12.702824425738038,1,0
38,TRANSFER,195145.71,C2049808515,1112.91,0.0,C1275369312,494148.96,689294.67,0,-194032.8,False,12.181506913640106,7.015631627277406,13.110594312857247,0.0,13.44342558711892,0,0
41,CASH_OUT,442241.86,C1436153963,10667.0,0.0,C522638471,0.0,447605.52,0,-436938.52,False,12.999614467177176,9.275003885301905,0.0,0.0,13.011669821891116,0,1
40,TRANSFER,20314.97,C776336653,20314.97,0.0,C737099940,0.0,0.0,1,20314.97,False,9.91916255525141,9.91916255525141,0.0,0.0,0.0,0,1
18,TRANSFER,281076.4,C91921112,0.0,0.0,C2011886624,6670029.2,6784344.54,0,-114315.33999999984,False,12.546385355227775,0.0,15.713134945617687,0.0,15.730128389708643,1,0
93,CASH_OUT,185846.74,C575685990,175.0,0.0,C1303402030,64478.55,250325.29,0,-185671.74,False,12.132683015307096,5.170483995038151,11.074103398247969,0.0,12.430520505863434,0,0
72,CASH_OUT,730574.39,C1283613009,730574.39,0.0,C1291527211,183897.18,914471.57,1,1.1641532182693479e-10,True,13.50158770813322,13.50158770813322,12.12213751386046,0.0,13.72610275183068,0,0
45,CASH_OUT,204212.84,C1117386365,0.0,0.0,C1755085731,354854.94,559067.78,0,-204212.84000000003,False,12.226922959105487,0.0,12.779467183280406,0.0,13.234027785713197,1,0
41,CASH_OUT,99261.19,C1162400262,416165.0,316903.81,C74381858,218516.65,317777.84,0,-2.9103830456733704e-11,True,11.505520012166226,12.938839498110266,12.294622068287449,12.666356723853504,12.669110948111571,0,0
16,CASH_OUT,193244.6,C1196773358,10920.0,0.0,C1084995130,5060633.48,5526383.38,0,-454829.8999999994,False,12.171717197755793,9.298442820197728,15.437002424707163,0.0,15.52504434049738,0,0
20,TRANSFER,448556.43,C2043165659,21423.0,0.0,C131837504,12161266.18,12609822.61,0,-427133.4299999997,False,13.013792001335805,9.972267067930954,16.313766637954505,0.0,16.349986719738588,0,0
17,CASH_OUT,313491.64,C1615886399,0.0,0.0,C2043541480,699152.44,1020144.87,0,-320992.43000000005,False,12.655531161905524,0.0,13.45762551071721,0.0,13.835456184839448,1,0
45,TRANSFER,873670.52,C1879598263,0.0,0.0,C948703823,1190148.38,2063818.9,0,-873670.52,False,13.680459748753632,0.0,13.989589386621319,0.0,14.540069144024473,1,0
20,CASH_OUT,164645.93,C998564842,235741.74,71095.81,C1188229244,1266691.87,1431337.8,0,5.820766091346741e-11,True,12.011558642018775,12.370496404687477,14.05192002265664,11.171797748399433,14.17412078802818,0,0
22,CASH_OUT,214231.36,C546682072,0.0,0.0,C1543005080,538197.31,752428.67,0,-214231.36,False,12.274816499348132,0.0,13.195982377173394,0.0,13.531062809443322,1,0
12,CASH_OUT,433061.26,C194540511,0.0,0.0,C1360767589,22778740.87,23565137.4,0,-786396.5299999975,False,12.97863678417706,0.0,16.941338284870742,0.0,16.975278991439634,1,0
12,TRANSFER,1661709.74,C1713504244,0.0,0.0,C639015907,4820030.59,6404225.71,0,-1584195.12,False,14.323358195928934,0.0,15.388291039947214,0.0,15.67246875378381,1,0
20,CASH_OUT,167602.19,C889094940,0.0,0.0,C1596579913,470543.5,638145.69,0,-167602.18999999994,False,12.029354500261874,0.0,13.061645813768937,0.0,13.366323457529093,1,0
9,CASH_OUT,218722.81,C1208349915,0.0,0.0,C1089177065,832627.41,1223325.27,0,-390697.86,False,12.29556507133788,0.0,13.632342735188253,0.0,14.017084157504012,1,0
